Nama Provinsi,Nama Kota,Tahun,Garis Kemiskinan,Indeks Kedalaman Kemiskinan,Indeks Keparahan Kemiskinan,Persentase Penduduk Miskin,Pengeluaran per Kapita
JAWA TENGAH,Banjarnegara,2009,160345.0,3.42,0.85,21.36,
JAWA TENGAH,Kebumen,2009,195589.0,4.87,1.34,25.73,
JAWA TENGAH,Purworejo,2009,194292.0,2.57,0.59,17.02,
JAWA TENGAH,Wonosobo,2009,187932.0,5.14,1.54,25.91,
JAWA TENGAH,Magelang,2009,169158.0,1.99,0.41,15.19,
JAWA TENGAH,Boyolali,2009,195538.0,2.36,0.59,15.96,
JAWA TENGAH,Klaten,2009,241608.0,3.12,0.73,19.68,
JAWA TENGAH,Sukoharjo,2009,211928.0,1.45,0.3,11.51,
JAWA TENGAH,Wonogiri,2009,182083.0,2.87,0.65,19.08,
JAWA TENGAH,Karanganyar,2009,202500.0,1.84,0.36,14.73,
JAWA TENGAH,Sragen,2009,192530.0,3.16,0.76,19.7,
JAWA TENGAH,Grobogan,2009,205468.0,2.5,0.55,18.68,
JAWA TENGAH,Blora,2009,174951.0,2.38,0.51,17.7,
JAWA TENGAH,Rembang,2009,200216.0,3.66,0.78,25.86,
JAWA TENGAH,Pati,2009,224390.0,2.22,0.54,15.92,
JAWA TENGAH,Kudus,2009,218411.0,1.56,0.34,10.8,
JAWA TENGAH,Jepara,2009,206549.0,1.14,0.25,9.6,
JAWA TENGAH,Demak,2009,210260.0,3.68,1.05,19.7,
JAWA TENGAH,Semarang,2009,189612.0,1.43,0.34,10.66,
JAWA TENGAH,Temanggung,2009,164343.0,2.58,0.76,15.05,
JAWA TENGAH,Kendal,2009,199020.0,2.88,0.77,16.02,
JAWA TENGAH,Batang,2009,155558.0,2.66,0.67,16.61,
JAWA TENGAH,Pekalongan,2009,210168.0,2.4,0.52,17.93,
JAWA TENGAH,Pemalang,2009,198295.0,3.98,1.08,22.17,
JAWA TENGAH,Tegal,2009,187048.0,2.44,0.67,13.98,
JAWA TENGAH,Brebes,2009,219119.0,4.36,1.18,24.39,
JAWA TENGAH,Kota Magelang,2009,237967.0,1.88,0.51,10.11,
JAWA TENGAH,Kota Surakarta,2009,286158.0,2.67,0.78,14.99,
JAWA TENGAH,Kota Salatiga,2009,221701.0,0.83,0.17,7.82,
JAWA TENGAH,Kota Semarang,2009,226271.0,1.02,0.39,4.84,
JAWA TENGAH,Kota Pekalongan,2009,231562.0,1.17,0.26,8.56,
JAWA TENGAH,Kota Tegal,2009,248173.0,1.64,0.42,9.88,
D I YOGYAKARTA,Kulon Progo,2009,205585.0,4.0,0.98,24.65,
D I YOGYAKARTA,Bantul,2009,224373.0,3.37,0.99,17.64,
D I YOGYAKARTA,Gunung Kidul,2009,186232.0,3.77,1.0,24.44,
D I YOGYAKARTA,Sleman,2009,226256.0,2.01,0.56,11.45,
D I YOGYAKARTA,Kota Yogyakarta,2009,265168.0,1.91,0.58,10.05,
JAWA TIMUR,Pacitan,2009,162568.0,3.48,0.9,19.01,
JAWA TIMUR,Ponorogo,2009,177006.0,2.05,0.46,14.63,
JAWA TIMUR,Trenggalek,2009,179204.0,3.44,0.98,18.27,
JAWA TIMUR,Tulungagung,2009,196550.0,1.81,0.45,10.6,
JAWA TIMUR,Blitar,2009,176518.0,2.02,0.52,13.19,
JAWA TIMUR,Kediri,2009,182474.0,2.82,0.73,17.05,
JAWA TIMUR,Malang,2009,180749.0,2.0,0.49,13.57,
JAWA TIMUR,Lumajang,2009,168586.0,2.22,0.49,15.83,
JAWA TIMUR,Jember,2009,183768.0,2.33,0.54,15.43,
JAWA TIMUR,Banyuwangi,2009,200161.0,1.94,0.48,12.16,
JAWA TIMUR,Bondowoso,2009,208999.0,2.76,0.66,20.18,
JAWA TIMUR,Situbondo,2009,175446.0,2.76,0.72,15.99,
JAWA TIMUR,Probolinggo,2009,225151.0,4.74,1.21,27.69,
JAWA TIMUR,Pasuruan,2009,200282.0,2.54,0.65,15.58,
JAWA TIMUR,Sidoarjo,2009,228178.0,0.96,0.22,6.91,
JAWA TIMUR,Mojokerto,2009,201780.0,2.13,0.55,13.24,
JAWA TIMUR,Jombang,2009,210867.0,2.09,0.49,14.46,
JAWA TIMUR,Nganjuk,2009,211670.0,2.92,0.79,17.22,
JAWA TIMUR,Madiun,2009,187639.0,2.78,0.7,16.97,
JAWA TIMUR,Magetan,2009,185286.0,1.94,0.42,13.97,
JAWA TIMUR,Ngawi,2009,174195.0,3.27,0.84,19.01,
JAWA TIMUR,Bojonegoro,2009,192476.0,3.49,0.88,21.27,
JAWA TIMUR,Tuban,2009,188304.0,3.47,0.8,23.01,
JAWA TIMUR,Lamongan,2009,201771.0,2.94,0.71,20.47,
JAWA TIMUR,Gresik,2009,235399.0,3.13,0.79,19.14,
JAWA TIMUR,Bangkalan,2009,207836.0,5.34,1.41,30.45,
JAWA TIMUR,Sampang,2009,191138.0,5.67,1.35,31.94,
JAWA TIMUR,Pamekasan,2009,187128.0,3.51,0.79,24.32,
JAWA TIMUR,Sumenep,2009,187184.0,3.89,0.91,26.89,
JAWA TIMUR,Kota Kediri,2009,244167.0,1.72,0.47,10.41,
JAWA TIMUR,Kota Blitar,2009,213589.0,1.4,0.41,7.56,
JAWA TIMUR,Kota Malang,2009,252024.0,1.14,0.33,5.58,
JAWA TIMUR,Kota Probolinggo,2009,340435.0,3.03,0.73,21.06,
JAWA TIMUR,Kota Pasuruan,2009,224124.0,1.55,0.43,9.34,
JAWA TIMUR,Kota Mojokerto,2009,224439.0,0.81,0.17,7.19,
JAWA TIMUR,Kota Madiun,2009,220079.0,0.68,0.19,5.93,
JAWA TIMUR,Kota Surabaya,2009,255875.0,1.21,0.35,6.72,
JAWA TIMUR,Kota Batu,2009,231877.0,0.78,0.21,4.81,
BANTEN,Pandeglang,2009,190256.0,1.33,0.22,12.01,
BANTEN,Lebak,2009,174367.0,1.29,0.24,10.63,
BANTEN,Tangerang,2009,241607.0,1.02,0.23,6.55,
BANTEN,Serang,2009,180526.0,0.64,0.12,5.8,
BANTEN,Kota Tangerang,2009,284093.0,1.21,0.34,6.42,
BANTEN,Kota Cilegon,2009,230354.0,0.48,0.1,4.14,
BANTEN,Kota Serang,2009,185597.0,0.67,0.12,6.19,
BANTEN,Kota Tangerang Selatan,2009,526339.4,0.26,0.06,1.91,
BALI,Jembrana,2009,220457.0,0.93,0.22,6.8,
BALI,Tabanan,2009,243951.0,0.55,0.13,4.99,
BALI,Badung,2009,282559.0,0.35,0.06,3.28,
BALI,Gianyar,2009,215040.0,0.67,0.17,5.76,
BALI,Klungkung,2009,186830.0,0.87,0.24,5.23,
BALI,Bangli,2009,194886.0,0.46,0.1,5.18,
BALI,Karang Asem,2009,186076.0,0.81,0.22,6.37,
BALI,Buleleng,2009,215158.0,1.2,0.37,5.95,
BALI,Kota Denpasar,2009,279911.0,0.15,0.02,2.2,
NUSA TENGGARA BARAT,Lombok Barat,2009,212630.0,4.38,1.27,24.02,
NUSA TENGGARA BARAT,Lombok Tengah,2009,211004.0,3.24,0.83,20.94,
NUSA TENGGARA BARAT,Lombok Timur,2009,218854.0,3.54,0.81,23.96,
NUSA TENGGARA BARAT,Sumbawa,2009,203436.0,4.59,1.38,23.85,
NUSA TENGGARA BARAT,Dompu,2009,182699.0,3.41,0.83,21.76,
NUSA TENGGARA BARAT,Bima,2009,190501.0,3.5,0.85,20.42,
NUSA TENGGARA BARAT,Sumbawa Barat,2009,269356.0,5.44,2.08,23.01,
NUSA TENGGARA BARAT,Lombok Utara,2009,409143.47,6.96,2.21,31.7,
NUSA TENGGARA BARAT,Kota Mataram,2009,242244.0,2.66,0.72,15.41,
NUSA TENGGARA BARAT,Kota Bima,2009,206165.0,2.97,1.1,13.65,
NUSA TENGGARA TIMUR,Sumba Barat,2009,174315.0,7.23,2.05,35.39,
NUSA TENGGARA TIMUR,Sumba Timur,2009,176438.0,6.21,1.73,34.68,
NUSA TENGGARA TIMUR,Kupang,2009,156269.0,4.04,1.13,24.16,
NUSA TENGGARA TIMUR,Timor Tengah Selatan,2009,148332.0,7.24,2.48,31.14,
NUSA TENGGARA TIMUR,Timor Tengah Utara,2009,161964.0,4.92,1.5,24.96,
NUSA TENGGARA TIMUR,Belu,2009,153931.0,3.47,0.99,17.47,
NUSA TENGGARA TIMUR,Alor,2009,155095.0,3.79,0.92,22.84,
NUSA TENGGARA TIMUR,Lembata,2009,176992.0,4.01,0.99,26.39,
NUSA TENGGARA TIMUR,Flores Timur,2009,147023.0,1.19,0.21,11.04,
NUSA TENGGARA TIMUR,Sikka,2009,154559.0,3.74,1.41,15.35,
NUSA TENGGARA TIMUR,Ende,2009,182813.0,3.86,1.01,23.01,
NUSA TENGGARA TIMUR,Ngada,2009,163486.0,1.98,0.44,13.54,
NUSA TENGGARA TIMUR,Manggarai,2009,168898.0,4.09,0.98,25.76,
NUSA TENGGARA TIMUR,Rote Ndao,2009,147436.0,6.09,1.51,34.09,
NUSA TENGGARA TIMUR,Manggarai Barat,2009,161737.0,3.32,0.78,22.96,
NUSA TENGGARA TIMUR,Sumba Tengah,2009,145321.0,8.34,3.0,35.83,
NUSA TENGGARA TIMUR,Sumba Barat Daya,2009,184198.0,5.57,1.33,34.27,
NUSA TENGGARA TIMUR,Nagekeo,2009,160331.0,1.7,0.38,13.03,
NUSA TENGGARA TIMUR,Manggarai Timur,2009,161358.0,4.4,1.14,25.51,
NUSA TENGGARA TIMUR,Sabu Raijua,2009,358634.93,6.28,1.81,31.8,
NUSA TENGGARA TIMUR,Malaka,2009,368643.3,2.31,0.5,15.89,
NUSA TENGGARA TIMUR,Kota Kupang,2009,255060.0,2.77,0.82,12.51,
KALIMANTAN BARAT,Sambas,2009,184496.0,1.36,0.28,9.96,
KALIMANTAN BARAT,Bengkayang,2009,168633.0,1.07,0.28,7.82,
KALIMANTAN BARAT,Landak,2009,170610.0,2.83,0.82,15.48,
KALIMANTAN BARAT,Pontianak,2009,162518.0,0.9,0.24,5.46,
KALIMANTAN BARAT,Sanggau,2009,150982.0,0.66,0.13,4.62,
KALIMANTAN BARAT,Ketapang,2009,203276.0,1.86,0.41,13.08,
KALIMANTAN BARAT,Sintang,2009,228791.0,1.53,0.36,11.55,
KALIMANTAN BARAT,Kapuas Hulu,2009,199981.0,1.3,0.28,9.93,
KALIMANTAN BARAT,Sekadau,2009,156290.0,1.18,0.39,6.42,
KALIMANTAN BARAT,Melawi,2009,227859.0,2.27,0.67,12.62,
KALIMANTAN BARAT,Kayong Utara,2009,143177.0,1.42,0.25,12.43,
KALIMANTAN BARAT,Kubu Raya,2009,177219.0,1.05,0.26,6.78,
KALIMANTAN BARAT,Kota Pontianak,2009,218802.0,1.15,0.39,6.38,
KALIMANTAN BARAT,Kota Singkawang,2009,215275.0,1.23,0.48,6.2,
KALIMANTAN TENGAH,Kotawaringin Barat,2009,212060.0,1.09,0.27,6.87,
KALIMANTAN TENGAH,Kotawaringin Timur,2009,219104.0,1.22,0.27,8.21,
KALIMANTAN TENGAH,Kapuas,2009,169307.0,0.98,0.23,6.34,
KALIMANTAN TENGAH,Barito Selatan,2009,227118.0,1.02,0.22,8.14,
KALIMANTAN TENGAH,Barito Utara,2009,232267.0,0.88,0.19,6.43,
KALIMANTAN TENGAH,Sukamara,2009,240051.0,1.0,0.3,5.91,
KALIMANTAN TENGAH,Lamandau,2009,219016.0,0.75,0.21,5.57,
KALIMANTAN TENGAH,Seruyan,2009,225683.0,1.49,0.41,8.84,
KALIMANTAN TENGAH,Katingan,2009,234586.0,0.6,0.1,7.0,
KALIMANTAN TENGAH,Pulang Pisau,2009,210428.0,0.84,0.17,6.23,
KALIMANTAN TENGAH,Gunung Mas,2009,216805.0,0.91,0.2,7.43,
KALIMANTAN TENGAH,Barito Timur,2009,250920.0,1.55,0.41,9.24,
KALIMANTAN TENGAH,Murung Raya,2009,236786.0,0.76,0.19,6.94,
KALIMANTAN TENGAH,Kota Palangka Raya,2009,193662.0,0.79,0.17,4.76,
KALIMANTAN SELATAN,Tanah Laut,2009,216687.0,0.61,0.12,5.11,
KALIMANTAN SELATAN,Kota Baru,2009,202613.0,1.01,0.25,5.55,
KALIMANTAN SELATAN,Banjar,2009,202784.0,0.45,0.14,3.69,
KALIMANTAN SELATAN,Barito Kuala,2009,162845.0,0.99,0.24,5.61,
KALIMANTAN SELATAN,Tapin,2009,193902.0,0.75,0.19,4.93,
KALIMANTAN SELATAN,Hulu Sungai Selatan,2009,225737.0,1.03,0.25,7.32,
KALIMANTAN SELATAN,Hulu Sungai Tengah,2009,183902.0,0.95,0.22,5.73,
KALIMANTAN SELATAN,Hulu Sungai Utara,2009,216012.0,1.01,0.26,7.29,
KALIMANTAN SELATAN,Tabalong,2009,220762.0,1.08,0.33,6.83,
KALIMANTAN SELATAN,Tanah Bumbu,2009,219492.0,1.06,0.29,5.89,
KALIMANTAN SELATAN,Balangan,2009,198968.0,0.74,0.13,7.22,
KALIMANTAN SELATAN,Kota Banjarmasin,2009,235341.0,0.64,0.15,4.8,
KALIMANTAN SELATAN,Kota Banjar Baru,2009,267867.0,0.84,0.22,5.2,
KALIMANTAN TIMUR,Paser,2009,223208.0,1.45,0.34,10.11,
KALIMANTAN TIMUR,Kutai Barat,2009,245687.0,1.54,0.42,8.97,
KALIMANTAN TIMUR,Kutai Kartanegara,2009,248209.0,1.34,0.4,8.03,
KALIMANTAN TIMUR,Kutai Timur,2009,273021.0,1.71,0.38,11.88,
KALIMANTAN TIMUR,Berau,2009,279428.0,1.11,0.32,5.9,
KALIMANTAN TIMUR,Penajam Paser Utara,2009,234325.0,1.8,0.44,11.38,
KALIMANTAN TIMUR,Mahakam Hulu,2009,612524.2,1.57,0.4,11.23,
KALIMANTAN TIMUR,Kota Balikpapan,2009,281245.0,0.53,0.13,3.58,
KALIMANTAN TIMUR,Kota Samarinda,2009,306730.0,0.57,0.12,4.84,
KALIMANTAN TIMUR,Kota Bontang,2009,285402.0,1.13,0.26,6.66,
KALIMANTAN UTARA,Malinau,2009,289548.0,2.41,0.56,16.55,
KALIMANTAN UTARA,Bulungan,2009,229979.0,2.96,0.82,15.96,
KALIMANTAN UTARA,Tana Tidung,2009,217458.0,2.47,0.61,15.42,
KALIMANTAN UTARA,Nunukan,2009,211809.0,2.73,0.81,13.47,
KALIMANTAN UTARA,Kota Tarakan,2009,300459.0,1.23,0.24,9.65,
SULAWESI UTARA,Bolaang Mongondow,2009,206029.0,1.49,0.37,10.16,
SULAWESI UTARA,Minahasa,2009,185723.0,1.45,0.48,8.47,
SULAWESI UTARA,Kepulauan Sangihe,2009,173929.0,2.3,0.64,13.23,
SULAWESI UTARA,Kepulauan Talaud,2009,182194.0,2.04,0.54,12.16,
SULAWESI UTARA,Minahasa Selatan,2009,210706.0,0.95,0.15,11.13,
SULAWESI UTARA,Minahasa Utara,2009,207593.0,1.11,0.31,7.98,
SULAWESI UTARA,Bolaang Mongondow Utara,2009,167549.0,1.29,0.26,9.93,
SULAWESI UTARA,Siau Tagulandang Biaro,2009,200972.0,1.78,0.39,12.11,
SULAWESI UTARA,Minahasa Tenggara,2009,220945.0,2.64,0.61,17.49,
SULAWESI UTARA,Bolaang Mongondow Selatan,2009,296655.33,2.18,0.57,14.18,
SULAWESI UTARA,Bolaang Mongondow Timur,2009,302229.73,0.75,0.16,6.4,
SULAWESI UTARA,Kota Manado,2009,226206.0,0.84,0.18,6.32,
SULAWESI UTARA,Kota Bitung,2009,248786.0,0.88,0.14,8.93,
SULAWESI UTARA,Kota Tomohon,2009,242577.0,0.84,0.16,7.19,
SULAWESI UTARA,Kota Kotamobagu,2009,202539.0,1.38,0.37,7.16,
SULAWESI TENGAH,Banggai Kepulauan,2009,182783.0,4.48,1.42,21.99,
SULAWESI TENGAH,Banggai,2009,207199.0,2.68,0.8,14.6,
SULAWESI TENGAH,Morowali,2009,226762.0,4.9,1.56,22.53,
SULAWESI TENGAH,Poso,2009,239875.0,4.69,1.4,23.29,
SULAWESI TENGAH,Donggala,2009,173004.0,3.66,1.17,18.91,
SULAWESI TENGAH,Toli-Toli,2009,173876.0,3.05,0.84,17.83,
SULAWESI TENGAH,Buol,2009,186798.0,3.17,0.78,20.68,
SULAWESI TENGAH,Parigi Moutong,2009,211586.0,3.45,1.01,19.72,
SULAWESI TENGAH,Tojo Una-Una,2009,234677.0,3.78,0.88,26.23,
SULAWESI TENGAH,Sigi,2009,311316.93,2.15,0.57,12.84,
SULAWESI TENGAH,Banggai Laut,2009,351699.4,2.52,0.66,15.2,
SULAWESI TENGAH,Morowali Utara,2009,460535.4,2.42,0.66,14.51,
SULAWESI TENGAH,Kota Palu,2009,266407.0,1.6,0.44,9.19,
SULAWESI SELATAN,Kepulauan Selayar,2009,180355.0,2.95,0.83,16.41,
SULAWESI SELATAN,Bulukumba,2009,177859.0,1.45,0.35,10.5,
SULAWESI SELATAN,Bantaeng,2009,142972.0,1.64,0.44,9.96,
SULAWESI SELATAN,Jeneponto,2009,188731.0,3.42,0.92,20.58,
SULAWESI SELATAN,Takalar,2009,179994.0,1.33,0.27,11.06,
SULAWESI SELATAN,Gowa,2009,195452.0,1.76,0.43,10.93,
SULAWESI SELATAN,Sinjai,2009,169415.0,1.56,0.37,11.37,
SULAWESI SELATAN,Maros,2009,212544.0,2.81,0.69,16.35,
SULAWESI SELATAN,Pangkajene Dan Kepulauan,2009,185923.0,3.03,0.87,19.35,
SULAWESI SELATAN,Barru,2009,194138.0,1.86,0.5,11.43,
SULAWESI SELATAN,Bone,2009,167601.0,2.31,0.61,15.19,
SULAWESI SELATAN,Soppeng,2009,170178.0,1.39,0.32,9.95,
SULAWESI SELATAN,Wajo,2009,196543.0,1.12,0.23,8.93,
SULAWESI SELATAN,Sidenreng Rappang,2009,185330.0,0.84,0.24,6.73,
SULAWESI SELATAN,Pinrang,2009,176376.0,1.36,0.31,8.7,
SULAWESI SELATAN,Enrekang,2009,190151.0,3.42,0.97,18.1,
SULAWESI SELATAN,Luwu,2009,184095.0,3.62,1.32,16.96,
SULAWESI SELATAN,Tana Toraja,2009,172445.0,2.46,0.61,16.14,
SULAWESI SELATAN,Luwu Utara,2009,192085.0,2.65,0.75,16.4,
SULAWESI SELATAN,Luwu Timur,2009,184242.0,1.77,0.49,8.91,
SULAWESI SELATAN,Toraja Utara,2009,343130.0,2.3,0.57,14.17,
SULAWESI SELATAN,Kota Makassar,2009,209582.0,0.96,0.25,5.52,
SULAWESI SELATAN,Kota Parepare,2009,188525.0,0.84,0.17,6.52,
SULAWESI SELATAN,Kota Palopo,2009,185464.0,1.97,0.5,11.85,
SULAWESI TENGGARA,Buton,2009,165198.0,3.61,0.99,20.16,
SULAWESI TENGGARA,Muna,2009,217599.0,3.13,0.78,20.02,
SULAWESI TENGGARA,Konawe,2009,203631.0,3.08,0.73,19.97,
SULAWESI TENGGARA,Kolaka,2009,228060.0,2.83,0.63,20.46,
SULAWESI TENGGARA,Konawe Selatan,2009,151038.0,2.15,0.5,15.17,
SULAWESI TENGGARA,Bombana,2009,196935.0,2.55,0.59,16.63,
SULAWESI TENGGARA,Wakatobi,2009,179390.0,3.76,1.14,20.42,
SULAWESI TENGGARA,Kolaka Utara,2009,269339.0,2.21,0.4,21.88,
SULAWESI TENGGARA,Buton Utara,2009,209000.0,3.03,0.69,20.58,
SULAWESI TENGGARA,Konawe Utara,2009,172276.0,1.98,0.42,15.19,
SULAWESI TENGGARA,Kolaka Timur,2009,397855.0,2.71,0.8,14.36,
SULAWESI TENGGARA,Konawe Kepulauan,2009,324631.7,3.57,1.12,16.96,
SULAWESI TENGGARA,Muna Barat,2009,354607.0,2.02,0.42,14.28,
SULAWESI TENGGARA,Buton Tengah,2009,260348.33,1.81,0.36,15.39,
SULAWESI TENGGARA,Buton Selatan,2009,247531.44,2.24,0.57,14.6,
SULAWESI TENGGARA,Kota Kendari,2009,211670.0,1.17,0.3,7.88,
SULAWESI TENGGARA,Kota Baubau,2009,217430.0,2.22,0.56,12.72,
GORONTALO,Boalemo,2009,200692.0,3.53,0.87,20.74,
GORONTALO,Gorontalo,2009,212815.0,3.82,0.97,21.48,
GORONTALO,Pohuwato,2009,183215.0,3.99,1.09,21.15,
GORONTALO,Bone Bolango,2009,190732.0,4.05,1.2,19.97,
GORONTALO,Gorontalo Utara,2009,178512.0,3.43,0.81,21.5,
GORONTALO,Kota Gorontalo,2009,224387.0,0.67,0.16,5.29,
SULAWESI BARAT,Majene,2009,204699.0,2.74,0.66,18.09,
SULAWESI BARAT,Polewali Mandar,2009,213942.0,3.51,0.92,21.37,
SULAWESI BARAT,Mamasa,2009,158068.0,2.73,0.7,17.87,
SULAWESI BARAT,Mamuju,2009,147699.0,0.99,0.22,8.13,
SULAWESI BARAT,Mamuju Utara,2009,197015.0,0.79,0.15,6.47,
SULAWESI BARAT,Mamuju Tengah,2009,256673.7,0.97,0.21,7.08,
MALUKU,Maluku Tenggara Barat,2009,193729.0,7.82,2.66,37.23,
MALUKU,Maluku Tenggara,2009,204461.0,6.92,2.08,30.71,
MALUKU,Maluku Tengah,2009,252393.0,7.34,2.51,30.48,
MALUKU,Buru,2009,243741.0,4.27,1.03,27.57,
MALUKU,Kepulauan Aru,2009,204195.0,13.59,6.55,38.77,
MALUKU,Seram Bagian Barat,2009,210595.0,7.97,2.66,33.11,
MALUKU,Seram Bagian Timur,2009,206480.0,7.4,2.27,34.67,
MALUKU,Maluku Barat Daya,2009,419709.0,5.52,1.48,30.62,
MALUKU,Buru Selatan,2009,539553.07,2.43,0.63,16.89,
MALUKU,Kota Ambon,2009,268913.0,0.97,0.21,7.61,
MALUKU,Kota Tual,2009,206352.0,6.35,1.99,30.42,
MALUKU UTARA,Halmahera Barat,2009,193436.0,3.21,1.07,14.34,
MALUKU UTARA,Halmahera Tengah,2009,255844.0,5.3,1.73,26.64,
MALUKU UTARA,Kepulauan Sula,2009,198491.0,2.31,0.78,11.51,
MALUKU UTARA,Halmahera Selatan,2009,177674.0,1.68,0.39,10.97,
MALUKU UTARA,Halmahera Utara,2009,151693.0,1.41,0.42,7.93,
MALUKU UTARA,Halmahera Timur,2009,282667.0,3.02,0.73,19.55,
MALUKU UTARA,Pulau Morotai,2009,254474.4,0.92,0.21,7.7,
MALUKU UTARA,Pulau Taliabu,2009,400220.3,0.87,0.19,7.25,
MALUKU UTARA,Kota Ternate,2009,313322.0,0.65,0.18,4.22,
MALUKU UTARA,Kota Tidore Kepulauan,2009,250690.0,0.61,0.12,6.01,
PAPUA BARAT,Fakfak,2009,289107.0,7.41,2.3,35.29,
PAPUA BARAT,Kaimana,2009,226850.0,3.83,0.94,23.51,
PAPUA BARAT,Teluk Wondama,2009,296732.0,10.66,3.41,48.47,
PAPUA BARAT,Teluk Bintuni,2009,350817.0,13.83,5.06,51.91,
PAPUA BARAT,Manokwari,2009,341271.0,14.18,6.66,40.8,
PAPUA BARAT,Sorong Selatan,2009,209315.0,6.25,2.0,26.76,
PAPUA BARAT,Sorong,2009,223625.0,10.61,4.71,34.45,
PAPUA BARAT,Raja Ampat,2009,221776.0,2.86,0.48,23.71,
PAPUA BARAT,Tambrauw,2009,338084.43,7.64,2.34,36.68,
PAPUA BARAT,Maybrat,2009,338490.07,8.44,2.97,34.25,
PAPUA BARAT,Manokwari Selatan,2009,632545.7,8.74,3.42,30.47,
PAPUA BARAT,Pegunungan Arfak,2009,640908.4,6.24,1.57,35.4,
PAPUA BARAT,Kota Sorong,2009,402953.0,2.76,0.86,15.12,
PAPUA,Merauke,2009,212148.0,2.95,0.76,15.44,
PAPUA,Jayawijaya,2009,223114.0,8.4,2.17,46.3,
PAPUA,Jayapura,2009,290401.0,4.68,1.57,20.77,
PAPUA,Nabire,2009,307257.0,10.87,4.51,35.69,
PAPUA,Kepulauan Yapen,2009,307044.0,9.66,3.59,36.13,
PAPUA,Biak Numfor,2009,317590.0,9.06,3.45,36.51,
PAPUA,Paniai,2009,260417.0,13.77,5.28,47.68,
PAPUA,Puncak Jaya,2009,305754.0,10.0,2.85,46.92,
PAPUA,Mimika,2009,354241.0,7.94,3.62,24.74,
PAPUA,Boven Digoel,2009,234964.0,6.55,2.42,27.01,
PAPUA,Mappi,2009,184264.0,8.43,2.67,34.94,
PAPUA,Asmat,2009,203821.0,6.71,1.58,38.69,
PAPUA,Yahukimo,2009,198511.0,7.57,1.68,49.61,
PAPUA,Pegunungan Bintang,2009,284051.0,15.92,8.0,43.77,
PAPUA,Tolikara,2009,155394.0,5.75,1.13,44.63,
PAPUA,Sarmi,2009,237225.0,3.32,0.74,22.63,
PAPUA,Keerom,2009,298989.0,6.38,2.35,25.57,
PAPUA,Waropen,2009,309954.0,9.63,2.91,44.0,
PAPUA,Supiori,2009,229260.0,13.0,4.69,50.66,
PAPUA,Mamberamo Raya,2009,323282.0,8.62,2.3,44.43,
PAPUA,Nduga,2009,194643.0,3.89,0.51,47.28,
PAPUA,Lanny Jaya,2009,233929.0,17.47,9.68,47.73,
PAPUA,Mamberamo Tengah,2009,219167.0,15.73,6.88,47.07,
PAPUA,Yalimo,2009,185425.0,5.98,1.31,47.76,
PAPUA,Puncak,2009,315061.0,19.36,9.26,49.2,
PAPUA,Dogiyai,2009,278520.0,7.78,2.42,36.57,
PAPUA,Intan Jaya,2009,550990.0,11.68,4.6,41.97,
PAPUA,Deiyai,2009,507360.36,10.69,3.82,44.09,
PAPUA,Kota Jayapura,2009,463629.0,3.78,1.32,17.87,
ACEH,Simeulue,2010,278023.0,4.29,1.19,23.61,5728.0
ACEH,Aceh Singkil,2010,280534.0,2.91,0.65,19.38,7081.0
ACEH,Aceh Selatan,2010,257640.0,3.1,0.91,15.93,6855.0
ACEH,Aceh Tenggara,2010,185626.0,2.62,0.75,16.78,6663.0
ACEH,Aceh Timur,2010,288036.0,2.98,0.71,18.42,6614.0
ACEH,Aceh Tengah,2010,332598.0,2.88,0.62,20.09,9295.0
ACEH,Aceh Barat,2010,371762.0,4.76,1.53,24.42,7576.0
ACEH,Aceh Besar,2010,324096.0,3.71,1.04,18.8,8138.0
ACEH,Pidie,2010,328337.0,3.44,0.74,23.8,9032.0
ACEH,Bireuen,2010,263990.0,4.11,1.31,19.5,6644.0
ACEH,Aceh Utara,2010,249824.0,4.46,1.38,23.43,6361.0
ACEH,Aceh Barat Daya,2010,252217.0,3.31,0.84,19.93,6608.0
ACEH,Gayo Lues,2010,253004.0,3.4,0.8,23.9,7611.0
ACEH,Aceh Tamiang,2010,298509.0,2.7,0.64,17.98,7420.0
ACEH,Nagan Raya,2010,320490.0,4.43,1.15,24.06,6629.0
ACEH,Aceh Jaya,2010,267057.0,3.67,1.09,20.17,8514.0
ACEH,Bener Meriah,2010,298798.0,3.64,0.79,26.22,9000.0
ACEH,Pidie Jaya,2010,337211.0,3.78,0.8,26.07,8833.0
ACEH,Kota Banda Aceh,2010,435195.0,1.46,0.36,9.19,13488.0
ACEH,Kota Sabang,2010,401180.0,4.36,1.4,21.68,9047.0
ACEH,Kota Langsa,2010,270201.0,3.09,1.11,15.01,9496.0
ACEH,Kota Lhokseumawe,2010,268303.0,2.68,0.83,14.07,8597.0
ACEH,Kota Subulussalam,2010,218906.0,4.87,1.43,24.33,6185.0
SUMATERA UTARA,Nias,2010,233876.0,4.14,1.27,19.97,5236.0
SUMATERA UTARA,Mandailing Natal,2010,229308.0,1.53,0.32,12.6,8425.0
SUMATERA UTARA,Tapanuli Selatan,2010,241793.0,1.25,0.2,11.96,10070.0
SUMATERA UTARA,Tapanuli Tengah,2010,240457.0,2.86,0.75,16.73,8796.0
SUMATERA UTARA,Tapanuli Utara,2010,235356.0,2.12,0.5,12.49,10299.0
SUMATERA UTARA,Toba Samosir,2010,237369.0,1.64,0.38,10.15,
